global_idx,scenario_id,category,rep_idx,seed,n_taxa,length_nt,theta,rho,beta,alpha,is_recombinant,num_true_trees,num_true_bps,segregating_sites,informative_sites,rhiz_detected,rhiz_num_bps,rhiz_bps,rhiz_time_ms,phi_p_val,phi_detected,maxchi_p_val,maxchi_detected,nss_p_val,nss_detected,phi_suite_time_ms,three_p_val,three_detected,three_time_ms,total_time_ms
1425,null_const_n50_th10,null_constant,25,31345376,50,1000,10.0,0.0,0.0,inf,False,1,0,45,36,False,0,,36.2,1.0,False,0.623,False,1.0,False,306.79,1.0,False,191.52,547.32
1426,null_const_n50_th10,null_constant,26,31353295,50,1000,10.0,0.0,0.0,inf,False,1,0,32,26,False,0,,46.35,1.0,False,0.383,False,1.0,False,218.37,1.0,False,149.67,426.51
1427,null_const_n50_th10,null_constant,27,31361214,50,1000,10.0,0.0,0.0,inf,False,1,0,79,57,False,0,,33.88,1.0,False,0.77,False,1.0,False,530.63,1.0,False,287.9,866.1
1428,null_const_n50_th10,null_constant,28,31369133,50,1000,10.0,0.0,0.0,inf,False,1,0,65,59,False,0,,36.93,1.0,False,0.802,False,1.0,False,451.92,1.0,False,236.53,739.42
1429,null_const_n50_th10,null_constant,29,31377052,50,1000,10.0,0.0,0.0,inf,False,1,0,37,32,False,0,,29.8,1.0,False,0.079,False,1.0,False,267.13,1.0,False,161.43,471.31
1430,null_const_n50_th10,null_constant,30,31384971,50,1000,10.0,0.0,0.0,inf,False,1,0,67,44,False,0,,38.85,1.0,False,0.802,False,1.0,False,452.11,1.0,False,243.5,750.11
1431,null_const_n50_th10,null_constant,31,31392890,50,1000,10.0,0.0,0.0,inf,False,1,0,45,43,False,0,,34.52,0.448,False,0.731,False,0.695,False,310.8,1.0,False,189.09,546.71
1432,null_const_n50_th10,null_constant,32,31400809,50,1000,10.0,0.0,0.0,inf,False,1,0,51,32,False,0,,31.03,1.0,False,0.719,False,1.0,False,344.35,1.0,False,203.95,592.57
1433,null_const_n50_th10,null_constant,33,31408728,50,1000,10.0,0.0,0.0,inf,False,1,0,54,44,False,0,,37.54,1.0,False,0.96,False,1.0,False,367.03,1.0,False,208.29,625.1
1434,null_const_n50_th10,null_constant,34,31416647,50,1000,10.0,0.0,0.0,inf,False,1,0,18,13,False,0,,36.3,1.0,False,0.397,False,1.0,False,141.96,1.0,False,104.26,295.07
1435,null_const_n50_th10,null_constant,35,31424566,50,1000,10.0,0.0,0.0,inf,False,1,0,63,52,False,0,,36.79,0.151,False,0.756,False,0.983,False,424.65,1.0,False,252.93,726.66
1436,null_const_n50_th10,null_constant,36,31432485,50,1000,10.0,0.0,0.0,inf,False,1,0,47,34,False,0,,33.43,1.0,False,0.068,False,1.0,False,330.59,1.0,False,206.42,587.84
1437,null_const_n50_th10,null_constant,37,31440404,50,1000,10.0,0.0,0.0,inf,False,1,0,41,34,False,0,,38.16,1.0,False,0.202,False,1.0,False,292.12,1.0,False,189.9,534.45
1438,null_const_n50_th10,null_constant,38,31448323,50,1000,10.0,0.0,0.0,inf,False,1,0,29,19,False,0,,32.87,1.0,False,0.172,False,1.0,False,213.76,1.0,False,145.55,404.78
1439,null_const_n50_th10,null_constant,39,31456242,50,1000,10.0,0.0,0.0,inf,False,1,0,16,12,False,0,,28.71,1.0,False,0.807,False,1.0,False,121.51,1.0,False,106.75,269.18
1440,null_const_n50_th10,null_constant,40,31464161,50,1000,10.0,0.0,0.0,inf,False,1,0,46,35,False,0,,35.47,0.959,False,0.435,False,0.028,True,326.18,1.0,False,182.82,556.9
1441,null_const_n50_th10,null_constant,41,31472080,50,1000,10.0,0.0,0.0,inf,False,1,0,83,64,False,0,,32.45,0.336,False,0.025,True,0.248,False,555.3,1.0,False,306.99,907.33
1442,null_const_n50_th10,null_constant,42,31479999,50,1000,10.0,0.0,0.0,inf,False,1,0,51,35,False,0,,40.74,0.593,False,0.415,False,0.893,False,350.56,1.0,False,197.98,602.8
1443,null_const_n50_th10,null_constant,43,31487918,50,1000,10.0,0.0,0.0,inf,False,1,0,29,28,False,0,,38.08,1.0,False,0.419,False,1.0,False,206.71,1.0,False,125.53,384.13
1444,null_const_n50_th10,null_constant,44,31495837,50,1000,10.0,0.0,0.0,inf,False,1,0,39,30,False,0,,40.68,1.0,False,0.567,False,1.0,False,270.65,1.0,False,162.93,487.14
1445,null_const_n50_th10,null_constant,45,31503756,50,1000,10.0,0.0,0.0,inf,False,1,0,65,52,False,0,,39.52,0.876,False,0.372,False,1.0,False,428.29,1.0,False,242.97,723.79
1446,null_const_n50_th10,null_constant,46,31511675,50,1000,10.0,0.0,0.0,inf,False,1,0,48,24,False,0,,30.66,0.173,False,0.178,False,0.146,False,324.26,1.0,False,181.27,548.98
1447,null_const_n50_th10,null_constant,47,31519594,50,1000,10.0,0.0,0.0,inf,False,1,0,56,41,False,0,,36.4,1.0,False,0.068,False,1.0,False,370.47,1.0,False,224.76,643.84
1448,null_const_n50_th10,null_constant,48,31527513,50,1000,10.0,0.0,0.0,inf,False,1,0,39,29,False,0,,44.11,1.0,False,0.336,False,1.0,False,272.14,1.0,False,177.78,507.17
1449,null_const_n50_th10,null_constant,49,31535432,50,1000,10.0,0.0,0.0,inf,False,1,0,42,33,False,0,,31.0,1.0,False,0.726,False,1.0,False,299.67,1.0,False,182.15,526.06
1450,null_const_n50_th20,null_constant,0,31543351,50,1000,20.0,0.0,0.0,inf,False,1,0,102,72,False,0,,36.7,0.618,False,0.916,False,0.782,False,680.3,1.0,False,365.03,1095.63
1451,null_const_n50_th20,null_constant,1,31551270,50,1000,20.0,0.0,0.0,inf,False,1,0,103,71,False,0,,33.65,0.831,False,0.593,False,0.314,False,688.99,1.0,False,347.79,1083.01
1452,null_const_n50_th20,null_constant,2,31559189,50,1000,20.0,0.0,0.0,inf,False,1,0,119,105,True,1,642,41.24,0.7,False,0.099,False,0.3,False,787.74,1.0,False,407.36,1254.22
1453,null_const_n50_th20,null_constant,3,31567108,50,1000,20.0,0.0,0.0,inf,False,1,0,82,64,False,0,,36.96,1.0,False,0.63,False,1.0,False,531.54,1.0,False,307.8,890.04
1454,null_const_n50_th20,null_constant,4,31575027,50,1000,20.0,0.0,0.0,inf,False,1,0,56,43,False,0,,37.58,0.595,False,0.479,False,0.208,False,367.9,1.0,False,226.0,644.47
1455,null_const_n50_th20,null_constant,5,31582946,50,1000,20.0,0.0,0.0,inf,False,1,0,132,118,False,0,,33.87,0.19,False,0.101,False,0.585,False,880.99,1.0,False,410.93,1339.57
1456,null_const_n50_th20,null_constant,6,31590865,50,1000,20.0,0.0,0.0,inf,False,1,0,83,43,False,0,,31.41,1.0,False,0.387,False,1.0,False,533.88,1.0,False,287.86,867.52
1457,null_const_n50_th20,null_constant,7,31598784,50,1000,20.0,0.0,0.0,inf,False,1,0,83,58,False,0,,36.08,1.0,False,0.529,False,1.0,False,537.14,1.0,False,298.79,885.23
1458,null_const_n50_th20,null_constant,8,31606703,50,1000,20.0,0.0,0.0,inf,False,1,0,119,107,True,1,633,42.37,0.0792,False,0.123,False,0.294,False,811.14,1.0,False,389.39,1258.05
1459,null_const_n50_th20,null_constant,9,31614622,50,1000,20.0,0.0,0.0,inf,False,1,0,65,55,False,0,,32.55,1.0,False,0.261,False,1.0,False,443.92,1.0,False,261.75,751.42
1460,null_const_n50_th20,null_constant,10,31622541,50,1000,20.0,0.0,0.0,inf,False,1,0,67,43,False,0,,40.44,0.0838,False,0.641,False,0.71,False,451.1,1.0,False,246.22,751.44
1461,null_const_n50_th20,null_constant,11,31630460,50,1000,20.0,0.0,0.0,inf,False,1,0,115,34,False,0,,35.75,0.0822,False,0.424,False,0.181,False,769.8,1.0,False,368.69,1189.84
1462,null_const_n50_th20,null_constant,12,31638379,50,1000,20.0,0.0,0.0,inf,False,1,0,129,109,False,0,,34.36,0.244,False,0.31,False,1.0,False,873.84,1.0,False,443.36,1366.82
1463,null_const_n50_th20,null_constant,13,31646298,50,1000,20.0,0.0,0.0,inf,False,1,0,114,100,False,0,,33.8,1.0,False,0.968,False,1.0,False,759.14,1.0,False,401.2,1208.58
1464,null_const_n50_th20,null_constant,14,31654217,50,1000,20.0,0.0,0.0,inf,False,1,0,61,42,False,0,,32.0,1.0,False,0.659,False,1.0,False,414.41,1.0,False,232.65,692.62
1465,null_const_n50_th20,null_constant,15,31662136,50,1000,20.0,0.0,0.0,inf,False,1,0,58,41,False,0,,39.54,1.0,False,0.274,False,1.0,False,398.64,1.0,False,229.31,680.67
1466,null_const_n50_th20,null_constant,16,31670055,50,1000,20.0,0.0,0.0,inf,False,1,0,69,56,False,0,,32.47,1.0,False,0.939,False,1.0,False,476.68,1.0,False,275.97,798.12
1467,null_const_n50_th20,null_constant,17,31677974,50,1000,20.0,0.0,0.0,inf,False,1,0,67,59,False,0,,42.03,1.0,False,0.875,False,1.0,False,463.79,1.0,False,267.92,788.52
1468,null_const_n50_th20,null_constant,18,31685893,50,1000,20.0,0.0,0.0,inf,False,1,0,152,138,False,0,,32.46,0.871,False,0.944,False,0.937,False,1013.7,1.0,False,455.5,1516.77
1469,null_const_n50_th20,null_constant,19,31693812,50,1000,20.0,0.0,0.0,inf,False,1,0,80,61,False,0,,34.88,0.444,False,0.861,False,1.0,False,532.17,1.0,False,288.06,869.51
1470,null_const_n50_th20,null_constant,20,31701731,50,1000,20.0,0.0,0.0,inf,False,1,0,70,57,False,0,,52.06,0.978,False,0.476,False,0.439,False,466.49,1.0,False,265.51,797.52
1471,null_const_n50_th20,null_constant,21,31709650,50,1000,20.0,0.0,0.0,inf,False,1,0,155,131,False,0,,37.25,0.789,False,0.555,False,0.544,False,1018.48,1.0,False,469.1,1540.19
1472,null_const_n50_th20,null_constant,22,31717569,50,1000,20.0,0.0,0.0,inf,False,1,0,51,39,False,0,,32.41,1.0,False,0.504,False,1.0,False,344.05,1.0,False,199.84,589.32
1473,null_const_n50_th20,null_constant,23,31725488,50,1000,20.0,0.0,0.0,inf,False,1,0,65,50,False,0,,35.14,1.0,False,0.96,False,1.0,False,433.45,1.0,False,244.3,727.17
1474,null_const_n50_th20,null_constant,24,31733407,50,1000,20.0,0.0,0.0,inf,False,1,0,109,81,False,0,,30.24,0.559,False,0.829,False,0.544,False,727.09,1.0,False,358.51,1129.25
1475,null_const_n50_th20,null_constant,25,31741326,50,1000,20.0,0.0,0.0,inf,False,1,0,79,64,False,0,,30.6,0.228,False,0.89,False,0.975,False,518.81,1.0,False,282.4,845.08
1476,null_const_n50_th20,null_constant,26,31749245,50,1000,20.0,0.0,0.0,inf,False,1,0,121,105,True,1,400,40.93,0.0652,False,0.321,False,0.499,False,822.47,1.0,False,418.68,1297.07
1477,null_const_n50_th20,null_constant,27,31757164,50,1000,20.0,0.0,0.0,inf,False,1,0,88,72,False,0,,33.72,1.0,False,0.596,False,1.0,False,591.16,1.0,False,315.01,953.8
1478,null_const_n50_th20,null_constant,28,31765083,50,1000,20.0,0.0,0.0,inf,False,1,0,67,55,False,0,,39.21,0.999,False,0.111,False,0.854,False,455.91,1.0,False,251.41,759.89
1479,null_const_n50_th20,null_constant,29,31773002,50,1000,20.0,0.0,0.0,inf,False,1,0,64,44,True,1,424,48.46,0.862,False,0.472,False,0.272,False,437.61,1.0,False,239.7,739.43
1480,null_const_n50_th20,null_constant,30,31780921,50,1000,20.0,0.0,0.0,inf,False,1,0,54,46,False,0,,31.34,1.0,False,0.611,False,1.0,False,381.1,1.0,False,211.4,636.4
1481,null_const_n50_th20,null_constant,31,31788840,50,1000,20.0,0.0,0.0,inf,False,1,0,77,61,False,0,,35.18,1.0,False,0.173,False,1.0,False,510.69,1.0,False,273.62,833.51
1482,null_const_n50_th20,null_constant,32,31796759,50,1000,20.0,0.0,0.0,inf,False,1,0,89,72,False,0,,38.4,0.664,False,0.98,False,1.0,False,583.33,1.0,False,298.94,937.4
1483,null_const_n50_th20,null_constant,33,31804678,50,1000,20.0,0.0,0.0,inf,False,1,0,60,41,False,0,,43.27,1.0,False,0.538,False,1.0,False,399.97,1.0,False,215.63,673.02
1484,null_const_n50_th20,null_constant,34,31812597,50,1000,20.0,0.0,0.0,inf,False,1,0,88,76,False,0,,31.78,0.977,False,0.543,False,1.0,False,578.38,1.0,False,322.71,946.39
1485,null_const_n50_th20,null_constant,35,31820516,50,1000,20.0,0.0,0.0,inf,False,1,0,90,82,False,0,,31.65,1.0,False,0.385,False,1.0,False,587.84,1.0,False,321.03,953.99
1486,null_const_n50_th20,null_constant,36,31828435,50,1000,20.0,0.0,0.0,inf,False,1,0,134,117,False,0,,42.13,0.953,False,0.647,False,1.0,False,903.53,1.0,False,452.99,1413.67
1487,null_const_n50_th20,null_constant,37,31836354,50,1000,20.0,0.0,0.0,inf,False,1,0,112,78,False,0,,36.87,0.228,False,0.584,False,0.354,False,755.55,1.0,False,361.22,1166.83
1488,null_const_n50_th20,null_constant,38,31844273,50,1000,20.0,0.0,0.0,inf,False,1,0,99,83,False,0,,34.53,0.202,False,0.65,False,1.0,False,670.26,1.0,False,328.91,1047.3
1489,null_const_n50_th20,null_constant,39,31852192,50,1000,20.0,0.0,0.0,inf,False,1,0,57,43,False,0,,36.96,1.0,False,0.693,False,1.0,False,379.92,1.0,False,209.3,639.18
1490,null_const_n50_th20,null_constant,40,31860111,50,1000,20.0,0.0,0.0,inf,False,1,0,102,90,False,0,,41.18,0.463,False,0.232,False,0.871,False,684.79,1.0,False,348.41,1088.4
1491,null_const_n50_th20,null_constant,41,31868030,50,1000,20.0,0.0,0.0,inf,False,1,0,153,129,False,0,,36.41,0.518,False,0.058,False,1.0,False,1020.98,1.0,False,497.61,1568.82
1492,null_const_n50_th20,null_constant,42,31875949,50,1000,20.0,0.0,0.0,inf,False,1,0,69,60,False,0,,30.21,1.0,False,0.827,False,1.0,False,466.86,1.0,False,259.32,770.49
1493,null_const_n50_th20,null_constant,43,31883868,50,1000,20.0,0.0,0.0,inf,False,1,0,92,73,False,0,,35.54,1.0,False,0.996,False,1.0,False,613.74,1.0,False,305.33,968.02
1494,null_const_n50_th20,null_constant,44,31891787,50,1000,20.0,0.0,0.0,inf,False,1,0,46,34,False,0,,37.44,1.0,False,0.702,False,1.0,False,321.21,1.0,False,181.35,553.22
1495,null_const_n50_th20,null_constant,45,31899706,50,1000,20.0,0.0,0.0,inf,False,1,0,111,48,False,0,,33.94,0.709,False,0.187,False,0.157,False,740.22,1.0,False,370.52,1158.81
1496,null_const_n50_th20,null_constant,46,31907625,50,1000,20.0,0.0,0.0,inf,False,1,0,85,71,False,0,,35.11,0.754,False,0.413,False,0.331,False,564.26,1.0,False,325.41,938.7
1497,null_const_n50_th20,null_constant,47,31915544,50,1000,20.0,0.0,0.0,inf,False,1,0,67,56,False,0,,36.35,1.0,False,0.82,False,1.0,False,449.11,1.0,False,277.0,776.95
1498,null_const_n50_th20,null_constant,48,31923463,50,1000,20.0,0.0,0.0,inf,False,1,0,76,63,False,0,,38.05,0.143,False,0.888,False,0.844,False,519.47,1.0,False,278.31,849.41
1499,null_const_n50_th20,null_constant,49,31931382,50,1000,20.0,0.0,0.0,inf,False,1,0,57,44,False,0,,38.17,1.0,False,0.546,False,1.0,False,392.89,1.0,False,235.92,681.48
1500,null_growth_n10_th10_beta5,null_growth,0,31939301,10,1000,10.0,0.0,5.0,inf,False,1,0,6,3,False,0,,2.43,1.0,False,1.0,False,1.0,False,30.71,1.0,False,30.84,74.83
1501,null_growth_n10_th10_beta5,null_growth,1,31947220,10,1000,10.0,0.0,5.0,inf,False,1,0,2,1,False,0,,1.23,1.0,False,1.0,False,1.0,False,25.6,1.0,False,34.89,70.72
1502,null_growth_n10_th10_beta5,null_growth,2,31955139,10,1000,10.0,0.0,5.0,inf,False,1,0,16,5,False,0,,5.52,1.0,False,0.766,False,1.0,False,30.59,1.0,False,31.61,77.93
1503,null_growth_n10_th10_beta5,null_growth,3,31963058,10,1000,10.0,0.0,5.0,inf,False,1,0,13,1,False,0,,5.59,1.0,False,1.0,False,1.0,False,31.5,1.0,False,34.09,81.87
1504,null_growth_n10_th10_beta5,null_growth,4,31970977,10,1000,10.0,0.0,5.0,inf,False,1,0,16,12,False,0,,5.81,1.0,False,0.978,False,1.0,False,29.62,1.0,False,39.01,84.56
1505,null_growth_n10_th10_beta5,null_growth,5,31978896,10,1000,10.0,0.0,5.0,inf,False,1,0,4,1,False,0,,1.79,1.0,False,1.0,False,1.0,False,30.66,1.0,False,36.8,78.0
1506,null_growth_n10_th10_beta5,null_growth,6,31986815,10,1000,10.0,0.0,5.0,inf,False,1,0,10,7,False,0,,5.13,1.0,False,1.0,False,1.0,False,29.33,1.0,False,39.25,83.55
1507,null_growth_n10_th10_beta5,null_growth,7,31994734,10,1000,10.0,0.0,5.0,inf,False,1,0,11,6,False,0,,5.01,1.0,False,0.615,False,1.0,False,27.21,1.0,False,38.32,81.04
1508,null_growth_n10_th10_beta5,null_growth,8,32002653,10,1000,10.0,0.0,5.0,inf,False,1,0,15,14,False,0,,5.72,1.0,False,0.759,False,1.0,False,32.06,1.0,False,40.23,89.61
1509,null_growth_n10_th10_beta5,null_growth,9,32010572,10,1000,10.0,0.0,5.0,inf,False,1,0,17,4,False,0,,6.11,1.0,False,0.957,False,1.0,False,30.17,1.0,False,38.02,85.73
1510,null_growth_n10_th10_beta5,null_growth,10,32018491,10,1000,10.0,0.0,5.0,inf,False,1,0,15,7,False,0,,5.48,1.0,False,0.85,False,1.0,False,29.58,1.0,False,35.26,82.92
1511,null_growth_n10_th10_beta5,null_growth,11,32026410,10,1000,10.0,0.0,5.0,inf,False,1,0,4,0,False,0,,3.09,1.0,False,1.0,False,1.0,False,27.88,1.0,False,35.66,79.37
1512,null_growth_n10_th10_beta5,null_growth,12,32034329,10,1000,10.0,0.0,5.0,inf,False,1,0,21,12,False,0,,8.16,1.0,False,0.712,False,1.0,False,31.88,1.0,False,35.79,86.38
1513,null_growth_n10_th10_beta5,null_growth,13,32042248,10,1000,10.0,0.0,5.0,inf,False,1,0,19,11,False,0,,4.38,1.0,False,0.925,False,1.0,False,30.82,1.0,False,33.67,80.04
1514,null_growth_n10_th10_beta5,null_growth,14,32050167,10,1000,10.0,0.0,5.0,inf,False,1,0,18,5,False,0,,5.69,1.0,False,0.8,False,1.0,False,33.49,1.0,False,33.85,83.82
1515,null_growth_n10_th10_beta5,null_growth,15,32058086,10,1000,10.0,0.0,5.0,inf,False,1,0,7,2,False,0,,4.11,1.0,False,1.0,False,1.0,False,27.83,1.0,False,34.1,76.14
1516,null_growth_n10_th10_beta5,null_growth,16,32066005,10,1000,10.0,0.0,5.0,inf,False,1,0,10,3,False,0,,3.08,1.0,False,0.671,False,1.0,False,25.36,1.0,False,32.78,73.05
1517,null_growth_n10_th10_beta5,null_growth,17,32073924,10,1000,10.0,0.0,5.0,inf,False,1,0,14,5,False,0,,5.19,1.0,False,0.091,False,1.0,False,30.64,1.0,False,35.07,83.09
1518,null_growth_n10_th10_beta5,null_growth,18,32081843,10,1000,10.0,0.0,5.0,inf,False,1,0,11,6,False,0,,2.87,1.0,False,0.961,False,1.0,False,25.51,1.0,False,33.8,72.54
1519,null_growth_n10_th10_beta5,null_growth,19,32089762,10,1000,10.0,0.0,5.0,inf,False,1,0,12,8,False,0,,6.59,1.0,False,0.738,False,1.0,False,28.8,1.0,False,35.45,80.96
1520,null_growth_n10_th10_beta5,null_growth,20,32097681,10,1000,10.0,0.0,5.0,inf,False,1,0,21,7,False,0,,8.34,0.231,False,0.871,False,0.083,False,33.26,1.0,False,39.65,92.2
1521,null_growth_n10_th10_beta5,null_growth,21,32105600,10,1000,10.0,0.0,5.0,inf,False,1,0,11,10,False,0,,5.87,1.0,False,0.525,False,1.0,False,29.67,1.0,False,39.04,85.89
1522,null_growth_n10_th10_beta5,null_growth,22,32113519,10,1000,10.0,0.0,5.0,inf,False,1,0,14,10,False,0,,5.64,1.0,False,0.619,False,1.0,False,28.71,1.0,False,35.91,79.82
1523,null_growth_n10_th10_beta5,null_growth,23,32121438,10,1000,10.0,0.0,5.0,inf,False,1,0,9,1,False,0,,5.85,1.0,False,1.0,False,1.0,False,27.15,1.0,False,33.01,75.3
1524,null_growth_n10_th10_beta5,null_growth,24,32129357,10,1000,10.0,0.0,5.0,inf,False,1,0,21,6,False,0,,5.97,1.0,False,0.412,False,1.0,False,31.14,1.0,False,31.84,78.14
1525,null_growth_n10_th10_beta5,null_growth,25,32137276,10,1000,10.0,0.0,5.0,inf,False,1,0,17,7,False,0,,7.61,1.0,False,0.938,False,1.0,False,32.48,1.0,False,40.48,103.28
1526,null_growth_n10_th10_beta5,null_growth,26,32145195,10,1000,10.0,0.0,5.0,inf,False,1,0,10,5,False,0,,5.68,1.0,False,0.815,False,1.0,False,27.34,1.0,False,32.52,77.24
1527,null_growth_n10_th10_beta5,null_growth,27,32153114,10,1000,10.0,0.0,5.0,inf,False,1,0,7,1,False,0,,4.39,1.0,False,1.0,False,1.0,False,27.9,1.0,False,51.66,96.02
1528,null_growth_n10_th10_beta5,null_growth,28,32161033,10,1000,10.0,0.0,5.0,inf,False,1,0,14,7,False,0,,3.87,1.0,False,0.962,False,1.0,False,28.5,1.0,False,49.58,93.5
1529,null_growth_n10_th10_beta5,null_growth,29,32168952,10,1000,10.0,0.0,5.0,inf,False,1,0,12,6,False,0,,5.78,1.0,False,0.063,False,1.0,False,27.68,1.0,False,46.0,90.32
1530,null_growth_n10_th10_beta5,null_growth,30,32176871,10,1000,10.0,0.0,5.0,inf,False,1,0,18,2,False,0,,5.68,1.0,False,1.0,False,1.0,False,28.59,1.0,False,43.71,88.72
1531,null_growth_n10_th10_beta5,null_growth,31,32184790,10,1000,10.0,0.0,5.0,inf,False,1,0,3,3,False,0,,2.94,1.0,False,1.0,False,1.0,False,29.63,1.0,False,32.53,78.86
1532,null_growth_n10_th10_beta5,null_growth,32,32192709,10,1000,10.0,0.0,5.0,inf,False,1,0,10,7,False,0,,6.72,1.0,False,0.874,False,1.0,False,32.28,1.0,False,35.36,83.65
1533,null_growth_n10_th10_beta5,null_growth,33,32200628,10,1000,10.0,0.0,5.0,inf,False,1,0,15,6,False,0,,10.46,1.0,False,0.98,False,1.0,False,28.72,1.0,False,34.49,84.95
1534,null_growth_n10_th10_beta5,null_growth,34,32208547,10,1000,10.0,0.0,5.0,inf,False,1,0,15,10,False,0,,6.34,1.0,False,0.699,False,1.0,False,32.28,1.0,False,36.02,85.62
1535,null_growth_n10_th10_beta5,null_growth,35,32216466,10,1000,10.0,0.0,5.0,inf,False,1,0,15,7,False,0,,5.42,1.0,False,0.166,False,1.0,False,28.83,1.0,False,40.07,85.06
1536,null_growth_n10_th10_beta5,null_growth,36,32224385,10,1000,10.0,0.0,5.0,inf,False,1,0,11,8,False,0,,4.98,1.0,False,0.403,False,1.0,False,27.52,1.0,False,40.93,87.2
1537,null_growth_n10_th10_beta5,null_growth,37,32232304,10,1000,10.0,0.0,5.0,inf,False,1,0,9,5,False,0,,5.14,1.0,False,0.598,False,1.0,False,28.19,1.0,False,43.2,87.85
1538,null_growth_n10_th10_beta5,null_growth,38,32240223,10,1000,10.0,0.0,5.0,inf,False,1,0,9,2,False,0,,2.96,1.0,False,1.0,False,1.0,False,28.52,1.0,False,44.44,87.02
1539,null_growth_n10_th10_beta5,null_growth,39,32248142,10,1000,10.0,0.0,5.0,inf,False,1,0,3,2,False,0,,1.87,1.0,False,1.0,False,1.0,False,25.14,1.0,False,39.27,77.07
1540,null_growth_n10_th10_beta5,null_growth,40,32256061,10,1000,10.0,0.0,5.0,inf,False,1,0,24,17,False,0,,5.77,1.0,False,0.663,False,1.0,False,33.31,1.0,False,34.5,84.48
1541,null_growth_n10_th10_beta5,null_growth,41,32263980,10,1000,10.0,0.0,5.0,inf,False,1,0,6,2,False,0,,5.39,1.0,False,1.0,False,1.0,False,27.03,1.0,False,33.59,77.28
1542,null_growth_n10_th10_beta5,null_growth,42,32271899,10,1000,10.0,0.0,5.0,inf,False,1,0,17,10,False,0,,6.31,1.0,False,0.643,False,1.0,False,30.63,1.0,False,36.56,85.25
1543,null_growth_n10_th10_beta5,null_growth,43,32279818,10,1000,10.0,0.0,5.0,inf,False,1,0,16,10,False,0,,6.05,1.0,False,0.406,False,1.0,False,31.0,1.0,False,39.61,87.18
1544,null_growth_n10_th10_beta5,null_growth,44,32287737,10,1000,10.0,0.0,5.0,inf,False,1,0,18,12,False,0,,6.56,1.0,False,0.97,False,1.0,False,29.58,1.0,False,37.76,84.51
1545,null_growth_n10_th10_beta5,null_growth,45,32295656,10,1000,10.0,0.0,5.0,inf,False,1,0,21,9,False,0,,4.86,1.0,False,0.324,False,1.0,False,30.42,1.0,False,44.78,91.24
1546,null_growth_n10_th10_beta5,null_growth,46,32303575,10,1000,10.0,0.0,5.0,inf,False,1,0,17,4,False,0,,5.35,1.0,False,0.769,False,1.0,False,32.82,1.0,False,44.26,92.51
1547,null_growth_n10_th10_beta5,null_growth,47,32311494,10,1000,10.0,0.0,5.0,inf,False,1,0,23,10,False,0,,5.82,1.0,False,0.062,False,1.0,False,29.94,1.0,False,41.31,88.62
1548,null_growth_n10_th10_beta5,null_growth,48,32319413,10,1000,10.0,0.0,5.0,inf,False,1,0,10,4,False,0,,6.74,1.0,False,0.742,False,1.0,False,32.59,1.0,False,32.88,82.3
1549,null_growth_n10_th10_beta5,null_growth,49,32327332,10,1000,10.0,0.0,5.0,inf,False,1,0,13,8,False,0,,5.5,1.0,False,0.528,False,1.0,False,32.14,1.0,False,34.43,81.91
1550,null_growth_n10_th10_beta20,null_growth,0,32335251,10,1000,10.0,0.0,20.0,inf,False,1,0,8,3,False,0,,5.91,1.0,False,0.874,False,1.0,False,30.52,1.0,False,34.24,80.74
1551,null_growth_n10_th10_beta20,null_growth,1,32343170,10,1000,10.0,0.0,20.0,inf,False,1,0,5,3,False,0,,4.2,1.0,False,1.0,False,1.0,False,25.09,1.0,False,36.08,78.13
1552,null_growth_n10_th10_beta20,null_growth,2,32351089,10,1000,10.0,0.0,20.0,inf,False,1,0,3,1,False,0,,2.34,1.0,False,1.0,False,1.0,False,26.99,1.0,False,37.09,77.24
