genome_idx,true_bp_num,noise_lv,rh_ok,rh_pred_cand,m0,m1,m2,delta_1,delta_2,pred_bp_num,is_recombinant_true,is_recombinant_pred,correct_model,pred_bp1,ci1_left,ci1_right,pred_bp2,ci2_left,ci2_right,bp1_in_interval,bp2_in_interval,both_in_interval,spatial_err_bp1,spatial_err_bp2,mean_spatial_err_nt,runtime_ms
174,1,0,True,BA.2 + AY.45,15,84,83,69,-1,1,True,True,True,10321.0,10197.0,10445.0,,,,True,False,False,0.0,,0.0,2.03
175,1,0,True,BA.2 + AY.45,80,84,83,4,-1,1,True,True,True,28898.0,28882.0,28914.0,,,,True,False,False,0.0,,0.0,2.02
176,1,0,True,BA.2 + AY.45,33,84,83,51,-1,1,True,True,True,22624.0,22577.0,22672.0,,,,True,False,False,0.0,,0.0,2.0
177,1,0,True,BA.2 + AY.45,49,84,83,35,-1,1,True,True,True,23560.0,23524.0,23597.0,,,,True,False,False,0.0,,0.0,2.03
178,1,0,True,BA.2 + AY.45,28,84,83,56,-1,1,True,True,True,20004.0,19954.0,20053.0,,,,True,False,False,0.0,,0.0,2.11
179,1,0,True,BA.2 + AY.45,19,84,83,65,-1,1,True,True,True,12104.0,11331.0,12878.0,,,,True,False,False,0.0,,0.0,2.01
180,1,0,True,BA.2 + AY.45,67,84,83,17,-1,1,True,True,True,27319.0,27258.0,27380.0,,,,True,False,False,0.0,,0.0,1.98
181,1,0,True,BA.2 + AY.45,67,84,83,17,-1,1,True,True,True,27319.0,27258.0,27380.0,,,,True,False,False,0.0,,0.0,2.01
182,1,0,True,BA.2 + AY.45,7,84,83,77,-1,1,True,True,True,6762.0,6401.0,7122.0,,,,True,False,False,0.0,,0.0,2.0
183,1,0,True,BA.2 + AY.45,17,84,83,67,-1,1,True,True,True,10824.0,10448.0,11199.0,,,,True,False,False,0.0,,0.0,2.09
184,1,0,True,BA.2 + AY.45,20,84,83,64,-1,1,True,True,True,13344.0,12879.0,13810.0,,,,True,False,False,0.0,,0.0,1.99
185,1,0,True,BA.2 + AY.45,65,84,83,19,-1,1,True,True,True,26811.0,26766.0,26856.0,,,,True,False,False,0.0,,0.0,2.03
186,1,0,True,BA.2 + AY.45,40,84,83,44,-1,1,True,True,True,22846.0,22812.0,22880.0,,,,True,False,False,0.0,,0.0,2.04
187,1,0,True,BA.2 + AY.45,10,84,83,74,-1,1,True,True,True,9197.0,9052.0,9342.0,,,,True,False,False,0.0,,0.0,2.06
188,1,0,True,BA.2 + AY.45,52,84,83,32,-1,1,True,True,True,23900.0,23853.0,23946.0,,,,True,False,False,0.0,,0.0,1.96
189,1,0,True,BA.2 + AY.45,28,84,83,56,-1,1,True,True,True,20004.0,19954.0,20053.0,,,,True,False,False,0.0,,0.0,1.96
190,1,0,True,BA.2 + AY.45,58,84,83,26,-1,1,True,True,True,25440.0,25412.0,25467.0,,,,True,False,False,0.0,,0.0,1.96
191,1,0,True,BA.2 + AY.45,58,84,83,26,-1,1,True,True,True,25440.0,25412.0,25467.0,,,,True,False,False,0.0,,0.0,1.99
192,1,0,True,BA.2 + AY.45,29,84,83,55,-1,1,True,True,True,20835.0,20054.0,21616.0,,,,True,False,False,0.0,,0.0,1.99
193,1,0,True,BA.2 + AY.45,14,84,83,70,-1,1,True,True,True,10030.0,9865.0,10196.0,,,,True,False,False,0.0,,0.0,2.03
194,1,0,True,BA.2 + AY.45,30,84,83,54,-1,1,True,True,True,21801.0,21617.0,21985.0,,,,True,False,False,0.0,,0.0,2.0
195,1,0,True,BA.2 + AY.45,23,84,83,61,-1,1,True,True,True,16088.0,15713.0,16464.0,,,,True,False,False,0.0,,0.0,2.02
196,1,0,True,BA.2 + AY.45,10,84,83,74,-1,1,True,True,True,9197.0,9052.0,9342.0,,,,True,False,False,0.0,,0.0,1.96
197,1,0,True,BA.2 + AY.45,37,84,83,47,-1,1,True,True,True,22730.0,22687.0,22773.0,,,,True,False,False,0.0,,0.0,1.97
198,1,0,True,BA.2 + AY.45,27,84,83,57,-1,1,True,True,True,19586.0,19219.0,19953.0,,,,True,False,False,0.0,,0.0,1.98
199,1,0,True,BA.2 + AY.45,36,84,83,48,-1,1,True,True,True,22686.0,22685.0,22686.0,,,,True,False,False,0.0,,0.0,2.01
200,1,0,True,BA.2 + AY.45,5,84,83,79,-1,1,True,True,True,4251.0,4183.0,4319.0,,,,True,False,False,0.0,,0.0,2.12
201,1,0,True,BA.2 + AY.45,76,84,83,8,-1,1,True,True,True,28384.0,28310.0,28459.0,,,,True,False,False,0.0,,0.0,2.02
202,1,0,True,BA.2 + AY.45,12,84,83,72,-1,1,True,True,True,9478.0,9423.0,9532.0,,,,True,False,False,0.0,,0.0,1.98
203,1,0,True,BA.2 + AY.45,5,84,83,79,-1,1,True,True,True,4251.0,4183.0,4319.0,,,,True,False,False,0.0,,0.0,1.97
204,1,0,True,BA.2 + AY.45,44,84,83,40,-1,1,True,True,True,23025.0,23012.0,23038.0,,,,True,False,False,0.0,,0.0,2.0
205,1,0,True,BA.2 + AY.45,20,84,83,64,-1,1,True,True,True,13344.0,12879.0,13810.0,,,,True,False,False,0.0,,0.0,1.98
206,1,0,True,BA.2 + AY.45,34,84,83,50,-1,1,True,True,True,22675.0,22673.0,22677.0,,,,True,False,False,0.0,,0.0,1.97
207,1,0,True,BA.2 + AY.45,64,84,83,20,-1,1,True,True,True,26736.0,26708.0,26765.0,,,,True,False,False,0.0,,0.0,1.99
208,1,0,True,BA.2 + AY.45,59,84,83,25,-1,1,True,True,True,25525.0,25468.0,25582.0,,,,True,False,False,0.0,,0.0,1.99
209,1,0,True,BA.2 + AY.45,11,84,83,73,-1,1,True,True,True,9382.0,9343.0,9422.0,,,,True,False,False,0.0,,0.0,2.04
210,1,0,True,BA.2 + AY.45,5,84,83,79,-1,1,True,True,True,4251.0,4183.0,4319.0,,,,True,False,False,0.0,,0.0,2.01
211,1,0,True,BA.2 + AY.45,14,84,83,70,-1,1,True,True,True,10030.0,9865.0,10196.0,,,,True,False,False,0.0,,0.0,2.02
212,1,0,True,BA.2 + AY.45,35,84,83,49,-1,1,True,True,True,22681.0,22678.0,22684.0,,,,True,False,False,0.0,,0.0,1.98
213,1,0,True,BA.2 + AY.45,27,84,83,57,-1,1,True,True,True,19586.0,19219.0,19953.0,,,,True,False,False,0.0,,0.0,1.97
214,1,0,True,BA.2 + AY.45,47,84,83,37,-1,1,True,True,True,23068.0,23062.0,23073.0,,,,True,False,False,0.0,,0.0,1.97
215,1,0,True,BA.2 + AY.45,30,84,83,54,-1,1,True,True,True,21801.0,21617.0,21985.0,,,,True,False,False,0.0,,0.0,1.95
216,1,0,True,BA.2 + AY.45,35,84,83,49,-1,1,True,True,True,22681.0,22678.0,22684.0,,,,True,False,False,0.0,,0.0,1.94
217,1,0,True,BA.2 + AY.45,30,84,83,54,-1,1,True,True,True,21801.0,21617.0,21985.0,,,,True,False,False,0.0,,0.0,1.94
218,1,0,True,BA.2 + AY.45,66,84,83,18,-1,1,True,True,True,27057.0,26857.0,27257.0,,,,True,False,False,0.0,,0.0,1.96
219,1,0,True,BA.2 + AY.45,25,84,83,59,-1,1,True,True,True,17785.0,17409.0,18161.0,,,,True,False,False,0.0,,0.0,1.95
220,1,0,True,BA.2 + AY.45,30,84,83,54,-1,1,True,True,True,21801.0,21617.0,21985.0,,,,True,False,False,0.0,,0.0,1.94
221,1,0,True,BA.2 + AY.45,48,84,83,36,-1,1,True,True,True,23298.0,23074.0,23523.0,,,,True,False,False,0.0,,0.0,1.95
222,1,0,True,BA.2 + AY.45,40,84,83,44,-1,1,True,True,True,22846.0,22812.0,22880.0,,,,True,False,False,0.0,,0.0,1.95
223,1,0,True,BA.2 + AY.45,20,84,83,64,-1,1,True,True,True,13344.0,12879.0,13810.0,,,,True,False,False,0.0,,0.0,1.93
224,1,0,True,BA.2 + AY.45,14,84,83,70,-1,1,True,True,True,10030.0,9865.0,10196.0,,,,True,False,False,0.0,,0.0,1.93
225,1,0,True,BA.2 + AY.45,74,84,83,10,-1,1,True,True,True,28071.0,27873.0,28269.0,,,,True,False,False,0.0,,0.0,1.95
226,1,0,True,BA.2 + AY.45,51,84,83,33,-1,1,True,True,True,23728.0,23603.0,23852.0,,,,True,False,False,0.0,,0.0,1.97
227,1,0,True,BA.2 + AY.45,10,84,83,74,-1,1,True,True,True,9197.0,9052.0,9342.0,,,,True,False,False,0.0,,0.0,1.93
228,1,0,True,BA.2 + AY.45,20,84,83,64,-1,1,True,True,True,13344.0,12879.0,13810.0,,,,True,False,False,0.0,,0.0,1.93
229,1,0,True,BA.2 + AY.45,8,84,83,76,-1,1,True,True,True,8054.0,7123.0,8984.0,,,,True,False,False,0.0,,0.0,2.0
230,1,0,True,BA.2 + AY.45,70,84,83,14,-1,1,True,True,True,27510.0,27383.0,27636.0,,,,True,False,False,0.0,,0.0,2.08
231,1,0,True,BA.2 + AY.45,56,84,83,28,-1,1,True,True,True,24733.0,24468.0,24998.0,,,,True,False,False,0.0,,0.0,2.03
232,1,0,True,BA.2 + AY.45,28,84,83,56,-1,1,True,True,True,20004.0,19954.0,20053.0,,,,True,False,False,0.0,,0.0,2.01
233,1,0,True,BA.2 + AY.45,67,84,83,17,-1,1,True,True,True,27319.0,27258.0,27380.0,,,,True,False,False,0.0,,0.0,2.01
234,1,0,True,BA.2 + AY.45,25,84,83,59,-1,1,True,True,True,17785.0,17409.0,18161.0,,,,True,False,False,0.0,,0.0,1.99
235,1,0,True,BA.2 + AY.45,7,84,83,77,-1,1,True,True,True,6762.0,6401.0,7122.0,,,,True,False,False,0.0,,0.0,1.99
236,1,0,True,BA.2 + AY.45,59,84,83,25,-1,1,True,True,True,25525.0,25468.0,25582.0,,,,True,False,False,0.0,,0.0,2.02
237,1,0,True,BA.2 + AY.45,16,84,83,68,-1,1,True,True,True,10446.0,10446.0,10447.0,,,,True,False,False,0.0,,0.0,1.99
238,1,0,True,BA.2 + AY.45,39,84,83,45,-1,1,True,True,True,22798.0,22785.0,22811.0,,,,True,False,False,0.0,,0.0,1.99
239,1,0,True,BA.2 + AY.45,67,84,83,17,-1,1,True,True,True,27319.0,27258.0,27380.0,,,,True,False,False,0.0,,0.0,2.04
240,1,0,True,BA.2 + AY.45,77,84,83,7,-1,1,True,True,True,28670.0,28460.0,28879.0,,,,True,False,False,0.0,,0.0,2.02
241,1,0,True,BA.2 + AY.45,65,84,83,19,-1,1,True,True,True,26811.0,26766.0,26856.0,,,,True,False,False,0.0,,0.0,2.01
242,1,0,True,BA.2 + AY.45,61,84,83,23,-1,1,True,True,True,26164.0,26059.0,26268.0,,,,True,False,False,0.0,,0.0,2.0
243,1,0,True,BA.2 + AY.45,47,84,83,37,-1,1,True,True,True,23068.0,23062.0,23073.0,,,,True,False,False,0.0,,0.0,1.99
244,1,0,True,BA.2 + AY.45,40,84,83,44,-1,1,True,True,True,22846.0,22812.0,22880.0,,,,True,False,False,0.0,,0.0,2.03
245,1,0,True,BA.2 + AY.45,21,84,83,63,-1,1,True,True,True,14630.0,13811.0,15449.0,,,,True,False,False,0.0,,0.0,2.0
246,1,0,True,BA.2 + AY.45,66,84,83,18,-1,1,True,True,True,27057.0,26857.0,27257.0,,,,True,False,False,0.0,,0.0,2.0
247,1,0,True,BA.2 + AY.45,61,84,83,23,-1,1,True,True,True,26164.0,26059.0,26268.0,,,,True,False,False,0.0,,0.0,2.0
248,1,0,True,BA.2 + AY.45,12,84,83,72,-1,1,True,True,True,9478.0,9423.0,9532.0,,,,True,False,False,0.0,,0.0,1.97
249,1,0,True,BA.2 + AY.45,7,84,83,77,-1,1,True,True,True,6762.0,6401.0,7122.0,,,,True,False,False,0.0,,0.0,2.05
250,1,0,True,BA.2 + AY.45,63,84,83,21,-1,1,True,True,True,26642.0,26576.0,26707.0,,,,True,False,False,0.0,,0.0,2.03
251,1,0,True,BA.2 + AY.45,76,84,83,8,-1,1,True,True,True,28384.0,28310.0,28459.0,,,,True,False,False,0.0,,0.0,2.03
252,1,0,True,BA.2 + AY.45,27,84,83,57,-1,1,True,True,True,19586.0,19219.0,19953.0,,,,True,False,False,0.0,,0.0,1.98
253,1,0,True,BA.2 + AY.45,12,84,83,72,-1,1,True,True,True,9478.0,9423.0,9532.0,,,,True,False,False,0.0,,0.0,1.98
254,1,0,True,BA.2 + AY.45,6,84,83,78,-1,1,True,True,True,5400.0,4401.0,6400.0,,,,True,False,False,0.0,,0.0,2.08
255,1,0,True,BA.2 + AY.45,31,84,83,53,-1,1,True,True,True,22092.0,21986.0,22198.0,,,,True,False,False,0.0,,0.0,2.0
256,1,0,True,BA.2 + AY.45,48,84,83,36,-1,1,True,True,True,23298.0,23074.0,23523.0,,,,True,False,False,0.0,,0.0,1.98
257,1,0,True,BA.2 + AY.45,36,84,83,48,-1,1,True,True,True,22686.0,22685.0,22686.0,,,,True,False,False,0.0,,0.0,1.92
258,1,0,True,BA.2 + AY.45,7,84,83,77,-1,1,True,True,True,6762.0,6401.0,7122.0,,,,True,False,False,0.0,,0.0,1.93
259,1,0,True,BA.2 + AY.45,39,84,83,45,-1,1,True,True,True,22798.0,22785.0,22811.0,,,,True,False,False,0.0,,0.0,1.94
260,1,0,True,BA.2 + AY.45,30,84,83,54,-1,1,True,True,True,21801.0,21617.0,21985.0,,,,True,False,False,0.0,,0.0,1.92
261,1,0,True,BA.2 + AY.45,35,84,83,49,-1,1,True,True,True,22681.0,22678.0,22684.0,,,,True,False,False,0.0,,0.0,1.95
262,1,0,True,BA.2 + AY.45,21,84,83,63,-1,1,True,True,True,14630.0,13811.0,15449.0,,,,True,False,False,0.0,,0.0,1.91
263,1,0,True,BA.2 + AY.45,72,84,83,12,-1,1,True,True,True,27778.0,27751.0,27805.0,,,,True,False,False,0.0,,0.0,1.98
264,1,0,True,BA.2 + AY.45,45,84,83,39,-1,1,True,True,True,23046.0,23039.0,23053.0,,,,True,False,False,0.0,,0.0,1.93
265,1,0,True,BA.2 + AY.45,42,84,83,42,-1,1,True,True,True,22953.0,22916.0,22990.0,,,,True,False,False,0.0,,0.0,1.92
266,1,0,True,BA.2 + AY.45,9,84,83,75,-1,1,True,True,True,9018.0,8985.0,9051.0,,,,True,False,False,0.0,,0.0,1.91
267,1,0,True,BA.2 + AY.45,20,84,83,64,-1,1,True,True,True,13344.0,12879.0,13810.0,,,,True,False,False,0.0,,0.0,1.93
268,1,0,True,BA.2 + AY.45,38,84,83,46,-1,1,True,True,True,22779.0,22774.0,22784.0,,,,True,False,False,0.0,,0.0,1.99
269,1,0,True,BA.2 + AY.45,45,84,83,39,-1,1,True,True,True,23046.0,23039.0,23053.0,,,,True,False,False,0.0,,0.0,1.97
270,1,0,True,BA.2 + AY.45,61,84,83,23,-1,1,True,True,True,26164.0,26059.0,26268.0,,,,True,False,False,0.0,,0.0,1.98
271,1,0,True,BA.2 + AY.45,41,84,83,43,-1,1,True,True,True,22898.0,22881.0,22915.0,,,,True,False,False,0.0,,0.0,1.95
272,1,0,True,BA.2 + AY.45,11,84,83,73,-1,1,True,True,True,9382.0,9343.0,9422.0,,,,True,False,False,0.0,,0.0,1.96
273,1,0,True,BA.2 + AY.45,26,84,83,58,-1,1,True,True,True,18690.0,18162.0,19218.0,,,,True,False,False,0.0,,0.0,1.96
274,1,0,True,BA.2 + AY.45,39,84,83,45,-1,1,True,True,True,22798.0,22785.0,22811.0,,,,True,False,False,0.0,,0.0,1.99
275,1,0,True,BA.2 + AY.45,60,84,83,24,-1,1,True,True,True,25820.0,25583.0,26058.0,,,,True,False,False,0.0,,0.0,2.04
276,1,0,True,BA.2 + AY.45,41,84,83,43,-1,1,True,True,True,22898.0,22881.0,22915.0,,,,True,False,False,0.0,,0.0,1.95
277,1,0,True,BA.2 + AY.45,30,84,83,54,-1,1,True,True,True,21801.0,21617.0,21985.0,,,,True,False,False,0.0,,0.0,1.94
278,1,0,True,BA.2 + AY.45,55,84,83,29,-1,1,True,True,True,24445.0,24423.0,24467.0,,,,True,False,False,0.0,,0.0,1.96
279,1,0,True,BA.2 + AY.45,19,84,83,65,-1,1,True,True,True,12104.0,11331.0,12878.0,,,,True,False,False,0.0,,0.0,1.94
280,1,0,True,BA.2 + AY.45,46,84,83,38,-1,1,True,True,True,23058.0,23054.0,23061.0,,,,True,False,False,0.0,,0.0,1.94
281,1,0,True,BA.2 + AY.45,58,84,83,26,-1,1,True,True,True,25440.0,25412.0,25467.0,,,,True,False,False,0.0,,0.0,1.97
282,1,0,True,BA.2 + AY.45,63,84,83,21,-1,1,True,True,True,26642.0,26576.0,26707.0,,,,True,False,False,0.0,,0.0,1.99
283,1,0,True,BA.2 + AY.45,45,84,83,39,-1,1,True,True,True,23046.0,23039.0,23053.0,,,,True,False,False,0.0,,0.0,1.96
284,1,0,True,BA.2 + AY.45,43,84,83,41,-1,1,True,True,True,23001.0,22991.0,23011.0,,,,True,False,False,0.0,,0.0,2.01
285,1,0,True,BA.2 + AY.45,21,84,83,63,-1,1,True,True,True,14630.0,13811.0,15449.0,,,,True,False,False,0.0,,0.0,1.97
286,1,0,True,BA.2 + AY.45,57,84,83,27,-1,1,True,True,True,25205.0,24999.0,25411.0,,,,True,False,False,0.0,,0.0,1.98
287,1,0,True,BA.2 + AY.45,55,84,83,29,-1,1,True,True,True,24445.0,24423.0,24467.0,,,,True,False,False,0.0,,0.0,1.98
288,1,0,True,BA.2 + AY.45,39,84,83,45,-1,1,True,True,True,22798.0,22785.0,22811.0,,,,True,False,False,0.0,,0.0,1.95
289,1,0,True,BA.2 + AY.45,31,84,83,53,-1,1,True,True,True,22092.0,21986.0,22198.0,,,,True,False,False,0.0,,0.0,1.95
290,1,0,True,BA.2 + AY.45,15,84,83,69,-1,1,True,True,True,10321.0,10197.0,10445.0,,,,True,False,False,0.0,,0.0,1.95
291,1,0,True,BA.2 + AY.45,48,84,83,36,-1,1,True,True,True,23298.0,23074.0,23523.0,,,,True,False,False,0.0,,0.0,1.95
292,1,0,True,BA.2 + AY.45,27,84,83,57,-1,1,True,True,True,19586.0,19219.0,19953.0,,,,True,False,False,0.0,,0.0,1.93
293,1,0,True,BA.2 + AY.45,41,84,83,43,-1,1,True,True,True,22898.0,22881.0,22915.0,,,,True,False,False,0.0,,0.0,1.98
294,1,0,True,BA.2 + AY.45,76,84,83,8,-1,1,True,True,True,28384.0,28310.0,28459.0,,,,True,False,False,0.0,,0.0,1.98
295,1,0,True,BA.2 + AY.45,30,84,83,54,-1,1,True,True,True,21801.0,21617.0,21985.0,,,,True,False,False,0.0,,0.0,1.96
296,1,0,True,BA.2 + AY.45,43,84,83,41,-1,1,True,True,True,23001.0,22991.0,23011.0,,,,True,False,False,0.0,,0.0,1.99
297,1,0,True,BA.2 + AY.45,25,84,83,59,-1,1,True,True,True,17785.0,17409.0,18161.0,,,,True,False,False,0.0,,0.0,1.94
298,1,0,True,BA.2 + AY.45,35,84,83,49,-1,1,True,True,True,22681.0,22678.0,22684.0,,,,True,False,False,0.0,,0.0,1.95
299,1,0,True,BA.2 + AY.45,61,84,83,23,-1,1,True,True,True,26164.0,26059.0,26268.0,,,,True,False,False,0.0,,0.0,1.97
300,1,0,True,BA.2 + AY.45,51,84,83,33,-1,1,True,True,True,23728.0,23603.0,23852.0,,,,True,False,False,0.0,,0.0,2.16
301,1,0,True,BA.2 + AY.45,36,84,83,48,-1,1,True,True,True,22686.0,22685.0,22686.0,,,,True,False,False,0.0,,0.0,2.01
302,1,0,True,BA.2 + AY.45,67,84,83,17,-1,1,True,True,True,27319.0,27258.0,27380.0,,,,True,False,False,0.0,,0.0,2.17
303,1,0,True,BA.2 + AY.45,58,84,83,26,-1,1,True,True,True,25440.0,25412.0,25467.0,,,,True,False,False,0.0,,0.0,2.01
304,1,0,True,BA.2 + AY.45,11,84,83,73,-1,1,True,True,True,9382.0,9343.0,9422.0,,,,True,False,False,0.0,,0.0,1.98
305,1,0,True,BA.2 + AY.45,80,84,83,4,-1,1,True,True,True,28898.0,28882.0,28914.0,,,,True,False,False,0.0,,0.0,2.02
306,1,0,True,BA.2 + AY.45,34,84,83,50,-1,1,True,True,True,22675.0,22673.0,22677.0,,,,True,False,False,0.0,,0.0,2.0
307,1,0,True,BA.2 + AY.45,76,84,83,8,-1,1,True,True,True,28384.0,28310.0,28459.0,,,,True,False,False,0.0,,0.0,2.02
308,1,0,True,BA.2 + AY.45,57,84,83,27,-1,1,True,True,True,25205.0,24999.0,25411.0,,,,True,False,False,0.0,,0.0,2.01
309,1,0,True,BA.2 + AY.45,50,84,83,34,-1,1,True,True,True,23600.0,23598.0,23602.0,,,,True,False,False,0.0,,0.0,2.0
310,1,0,True,BA.2 + AY.45,21,84,83,63,-1,1,True,True,True,14630.0,13811.0,15449.0,,,,True,False,False,0.0,,0.0,1.98
311,1,0,True,BA.2 + AY.45,18,84,83,66,-1,1,True,True,True,11265.0,11200.0,11330.0,,,,True,False,False,0.0,,0.0,1.99
312,1,0,True,BA.2 + AY.45,75,84,83,9,-1,1,True,True,True,28290.0,28270.0,28309.0,,,,True,False,False,0.0,,0.0,2.01
313,1,0,True,BA.2 + AY.45,8,84,83,76,-1,1,True,True,True,8054.0,7123.0,8984.0,,,,True,False,False,0.0,,0.0,1.99
314,1,0,True,BA.2 + AY.45,25,84,83,59,-1,1,True,True,True,17785.0,17409.0,18161.0,,,,True,False,False,0.0,,0.0,2.08
315,1,0,True,BA.2 + AY.45,53,84,83,31,-1,1,True,True,True,24178.0,23947.0,24408.0,,,,True,False,False,0.0,,0.0,2.07
316,1,0,True,BA.2 + AY.45,9,84,83,75,-1,1,True,True,True,9018.0,8985.0,9051.0,,,,True,False,False,0.0,,0.0,2.01
317,1,0,True,BA.2 + AY.45,49,84,83,35,-1,1,True,True,True,23560.0,23524.0,23597.0,,,,True,False,False,0.0,,0.0,2.02
318,1,0,True,BA.2 + AY.45,10,84,83,74,-1,1,True,True,True,9197.0,9052.0,9342.0,,,,True,False,False,0.0,,0.0,1.99
319,1,0,True,BA.2 + AY.45,70,84,83,14,-1,1,True,True,True,27510.0,27383.0,27636.0,,,,True,False,False,0.0,,0.0,2.03
320,1,0,True,BA.2 + AY.45,48,84,83,36,-1,1,True,True,True,23298.0,23074.0,23523.0,,,,True,False,False,0.0,,0.0,2.03
321,1,0,True,BA.2 + AY.45,55,84,83,29,-1,1,True,True,True,24445.0,24423.0,24467.0,,,,True,False,False,0.0,,0.0,1.98
322,1,0,True,BA.2 + AY.45,29,84,83,55,-1,1,True,True,True,20835.0,20054.0,21616.0,,,,True,False,False,0.0,,0.0,1.97
323,1,0,True,BA.2 + AY.45,47,84,83,37,-1,1,True,True,True,23068.0,23062.0,23073.0,,,,True,False,False,0.0,,0.0,1.99
324,1,0,True,BA.2 + AY.45,30,84,83,54,-1,1,True,True,True,21801.0,21617.0,21985.0,,,,True,False,False,0.0,,0.0,1.97
325,1,0,True,BA.2 + AY.45,41,84,83,43,-1,1,True,True,True,22898.0,22881.0,22915.0,,,,True,False,False,0.0,,0.0,1.96
326,1,0,True,BA.2 + AY.45,10,84,83,74,-1,1,True,True,True,9197.0,9052.0,9342.0,,,,True,False,False,0.0,,0.0,1.96
327,1,0,True,BA.2 + AY.45,76,84,83,8,-1,1,True,True,True,28384.0,28310.0,28459.0,,,,True,False,False,0.0,,0.0,1.98
328,1,0,True,BA.2 + AY.45,17,84,83,67,-1,1,True,True,True,10824.0,10448.0,11199.0,,,,True,False,False,0.0,,0.0,1.96
329,1,0,True,BA.2 + AY.45,30,84,83,54,-1,1,True,True,True,21801.0,21617.0,21985.0,,,,True,False,False,0.0,,0.0,2.25
330,1,0,True,BA.2 + AY.45,17,84,83,67,-1,1,True,True,True,10824.0,10448.0,11199.0,,,,True,False,False,0.0,,0.0,1.97
331,1,0,True,BA.2 + AY.45,13,84,83,71,-1,1,True,True,True,9698.0,9533.0,9864.0,,,,True,False,False,0.0,,0.0,1.91
332,1,0,True,BA.2 + AY.45,58,84,83,26,-1,1,True,True,True,25440.0,25412.0,25467.0,,,,True,False,False,0.0,,0.0,1.97
333,1,0,True,BA.2 + AY.45,45,84,83,39,-1,1,True,True,True,23046.0,23039.0,23053.0,,,,True,False,False,0.0,,0.0,1.94
334,1,0,True,BA.2 + AY.45,10,84,83,74,-1,1,True,True,True,9197.0,9052.0,9342.0,,,,True,False,False,0.0,,0.0,1.92
335,1,0,True,BA.2 + AY.45,35,84,83,49,-1,1,True,True,True,22681.0,22678.0,22684.0,,,,True,False,False,0.0,,0.0,1.96
336,1,0,True,BA.2 + AY.45,63,84,83,21,-1,1,True,True,True,26642.0,26576.0,26707.0,,,,True,False,False,0.0,,0.0,1.94
337,1,0,True,BA.2 + AY.45,6,84,83,78,-1,1,True,True,True,5400.0,4401.0,6400.0,,,,True,False,False,0.0,,0.0,1.9
338,1,0,True,BA.2 + AY.45,16,84,83,68,-1,1,True,True,True,10446.0,10446.0,10447.0,,,,True,False,False,0.0,,0.0,1.89
339,1,0,True,BA.2 + AY.45,49,84,83,35,-1,1,True,True,True,23560.0,23524.0,23597.0,,,,True,False,False,0.0,,0.0,1.93
340,1,0,True,BA.2 + AY.45,45,84,83,39,-1,1,True,True,True,23046.0,23039.0,23053.0,,,,True,False,False,0.0,,0.0,1.92
341,1,0,True,BA.2 + AY.45,30,84,83,54,-1,1,True,True,True,21801.0,21617.0,21985.0,,,,True,False,False,0.0,,0.0,1.94
342,1,0,True,BA.2 + AY.45,44,84,83,40,-1,1,True,True,True,23025.0,23012.0,23038.0,,,,True,False,False,0.0,,0.0,1.91
343,1,0,True,BA.2 + AY.45,43,84,83,41,-1,1,True,True,True,23001.0,22991.0,23011.0,,,,True,False,False,0.0,,0.0,1.95
344,1,0,True,BA.2 + AY.45,21,84,83,63,-1,1,True,True,True,14630.0,13811.0,15449.0,,,,True,False,False,0.0,,0.0,1.93
345,1,0,True,BA.2 + AY.45,8,84,83,76,-1,1,True,True,True,8054.0,7123.0,8984.0,,,,True,False,False,0.0,,0.0,1.93
346,1,0,True,BA.2 + AY.45,12,84,83,72,-1,1,True,True,True,9478.0,9423.0,9532.0,,,,True,False,False,0.0,,0.0,1.93
347,1,0,True,BA.2 + AY.45,62,84,83,22,-1,1,True,True,True,26422.0,26269.0,26575.0,,,,True,False,False,0.0,,0.0,1.97
348,1,0,True,BA.2 + AY.45,48,84,83,36,-1,1,True,True,True,23298.0,23074.0,23523.0,,,,True,False,False,0.0,,0.0,1.96
349,1,0,True,BA.2 + AY.45,31,84,83,53,-1,1,True,True,True,22092.0,21986.0,22198.0,,,,True,False,False,0.0,,0.0,1.94
350,1,0,True,BA.2 + AY.45,38,84,83,46,-1,1,True,True,True,22779.0,22774.0,22784.0,,,,True,False,False,0.0,,0.0,1.95
351,1,0,True,BA.2 + AY.45,32,84,83,52,-1,1,True,True,True,22388.0,22199.0,22576.0,,,,True,False,False,0.0,,0.0,1.94
352,1,0,True,BA.2 + AY.45,6,84,83,78,-1,1,True,True,True,5400.0,4401.0,6400.0,,,,True,False,False,0.0,,0.0,1.95
353,1,0,True,BA.2 + AY.45,52,84,83,32,-1,1,True,True,True,23900.0,23853.0,23946.0,,,,True,False,False,0.0,,0.0,1.93
354,1,0,True,BA.2 + AY.45,14,84,83,70,-1,1,True,True,True,10030.0,9865.0,10196.0,,,,True,False,False,0.0,,0.0,1.89
355,1,0,True,BA.2 + AY.45,37,84,83,47,-1,1,True,True,True,22730.0,22687.0,22773.0,,,,True,False,False,0.0,,0.0,1.91
356,1,0,True,BA.2 + AY.45,77,84,83,7,-1,1,True,True,True,28670.0,28460.0,28879.0,,,,True,False,False,0.0,,0.0,1.92
357,1,0,True,BA.2 + AY.45,11,84,83,73,-1,1,True,True,True,9382.0,9343.0,9422.0,,,,True,False,False,0.0,,0.0,1.88
